Resraurant_id,meals,rest_adress,rest_coord,rub_max,rub_min
id_6051,"['Lunch', 'Dinner']","Calle Independencia 1, 28013 Madrid Spain","['40.4174708', '-3.7101145']",4386.0,2193.0
id_357,"['Dinner', 'Breakfast', 'Lunch']","56 Artillerigatan, Stockholm 114 45 Sweden","['59.3382053', '18.0844589']",no_info,no_info
id_2458,['Breakfast'],"Hadikgasse 62, Vienna 1140 Austria","['48.1884721', '16.3035664']",no_info,no_info
id_2067,"['Lunch', 'Dinner', 'Drinks']","10 rue de Port Mahon, 75002 Paris France","['48.8696775', '2.3341349']",no_info,no_info
id_1187,no_info,"3 Madzarou, Athens 106 72 Greece","['37.9806049', '23.7371137']",no_info,no_info
id_11928,"['Breakfast', 'Lunch', 'Dinner']","Avenue de Flandres, 75019 Paris France","['48.8892942', '2.3752687']",no_info,no_info
id_4742,['Drinks'],"Via Giovanni Pacini 12, 20131 Milan Italy","['45.4809819', '9.226196']",no_info,no_info
id_5138,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","2 rue de l Elysee Menilmontant Metro Ménilmontant, 75020 Paris France","['48.868972', '2.386323']",no_info,no_info
id_8557,no_info,"32 Webb's Road, London SW11 6SF England","['51.4566992', '-0.1629539']",no_info,no_info
id_1125,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1019,no_info,"Drottningholmsvagen 46, Stockholm 11 2 19 Sweden","['59.3320909', '18.0220095']",2163.0,433.0
id_227,"['Lunch', 'Dinner', 'Breakfast']","Einsteinova 18 Aupark Shopping Centre, Einsteinova 18, Bratislava 851 01 Slovakia","['48.1333068', '17.10691145']",no_info,no_info
id_4809,"['Lunch', 'Dinner']","13 rue Gregoire de Tours, 75006 Paris France","['48.8531546', '2.3379498']",no_info,no_info
id_6522,['Dinner'],"60 rue Gerard, 75013 Paris France","['48.8288936', '2.3513922']",no_info,no_info
id_5489,"['Lunch', 'Dinner', 'Late Night']","Arts et Metiers 13 rue Chapon, 75003 Paris France","['48.8630868', '2.3565614']",no_info,no_info
id_1723,no_info,"Foksal 21, Warsaw Poland","['52.2333995', '21.0200021']",1101.0,514.0
id_3804,"['Dinner', 'Late Night', 'Drinks']","Calle del Cardenal Cisneros nr. 16, 28010 Madrid Spain","['40.4305865', '-3.7017166']",1754.0,439.0
id_324,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2128,"['Lunch', 'Dinner']","19 rue Lauriston, 75116 Paris France","['48.8714325', '2.2924576']",7018.0,3509.0
id_1108,no_info,"Largo Portas do Sol, Lisbon 1100-411 Portugal","['38.7123339', '-9.1305044']",no_info,no_info
id_36,"['Lunch', 'Dinner']","Rua Senhora da Luz 97, Porto 4150-696 Portugal","['41.1501358', '-8.6756699']",1754.0,877.0
id_3325,no_info,"Avenida Dom Joao II Gare Do Oriente, Piso 1, Parque Das Nacoes, Lisbon Portugal","['38.7698322', '-9.09884675']",no_info,no_info
id_16048,"['Breakfast', 'Lunch', 'Dinner']","40-56 Coity Road Oliver's Yard, London NW5 4RY England","['51.53628255', '-0.1186743']",no_info,no_info
id_372,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","7 Vasagatan, Stockholm 111 20 Sweden","['59.332047', '18.0574731']",2349.0,1762.0
id_6565,no_info,"Calle Sant Ferran, 25, Cornella de Llobregat, 08940 Barcelona Spain","['41.3528095', '2.0853666']",no_info,no_info
id_552,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_740,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_12005,no_info,"Impasse Beaubourg Au fond de l'impasse Beaubourg, situé à côté de la galerie Templon, 75003 Paris France","['48.8620275', '2.3541396']",2632.0,1228.0
id_444,no_info,"Rue de Livourne 154, Brussels 1000 Belgium","['50.8264706', '4.3628616']",8076.0,3744.0
id_162,"['Lunch', 'Dinner', 'Late Night']","7 rue de la Part Dieu, 69003 Lyon France","['45.7592967', '4.8418763']",no_info,no_info
id_777,"['Lunch', 'Dinner', 'Late Night']","160 Trafalgar Road, London SE10 9TZ England","['51.4847653', '0.004055']",no_info,no_info
id_249,no_info,"Via di Capo Le Case 51, 00187 Rome Italy","['41.9039907', '12.4848407']",4386.0,1316.0
id_5592,"['Lunch', 'Dinner']","Travessera de Gracia 431, 08025 Barcelona Spain","['41.4107057', '2.1724202']",no_info,no_info
id_76,"['Lunch', 'Dinner', 'Late Night']","Rue des Chapeliers 26, Brussels 1000 Belgium","['50.8456168', '4.3525772']",no_info,no_info
id_8058,no_info,"23 rue Viala, 75015 Paris France","['48.8501445', '2.2899685']",no_info,no_info
id_2333,"['Breakfast', 'Lunch', 'Brunch', 'Dinner', 'Drinks']","37 Shad Thames, London SE1 2NJ England","['51.5037309', '-0.0745771']",no_info,no_info
id_13282,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_16390,no_info,"London Victoria Railway Station At Victoria Station, London SW1V 1JU England","['51.4952103', '-0.1438979']",no_info,no_info
id_721,"['Dinner', 'Lunch']","Eerste Helmersstraat 249 1054 DX Amsterdam, 1054 DX Amsterdam The Netherlands","['52.3609704', '4.8655329']",no_info,no_info
id_3272,no_info,"382-384 Brixton Road, London SW9 7AW England","['51.465753', '-0.1142335']",1432.0,614.0
id_6511,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3333,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_7745,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_217,"['Breakfast', 'Lunch', 'Dinner']","Janšákova 7 Devínska Nová Ves, Bratislava 841 07 Slovakia","['48.2198977', '16.9776059']",no_info,no_info
id_5195,"['Lunch', 'Dinner']","66 avenue des Champs Elysees, 75008 Paris France","['48.8709165', '2.305427']",no_info,no_info
id_471,"['Lunch', 'Dinner', 'Late Night']","Szeroka 1, Krakow 31-056 Poland","['50.0531685', '19.9473401']",no_info,no_info
id_3678,no_info,"Via Gerolamo Cardano 178, 00146 Rome Italy","['41.8624802', '12.4644805']",no_info,no_info
id_15276,['Late Night'],"Hampden Square Southgate, London N14 5JP England","['51.6323276', '-0.1417747']",1101.0,734.0
id_5389,no_info,"C/ Valencia, 522, 08013 Barcelona Spain","['56.06574185', '60.9751473']",no_info,no_info
id_5591,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","9 rue Boissy d'anglas, 75008 Paris France","['48.8681429', '2.3211581']",no_info,no_info
id_3680,"['Lunch', 'Dinner']","C/ Casp, 192 Esquina con C/ Marina, 08013 Barcelona Spain","['56.06574185', '60.9751473']",no_info,no_info
id_880,no_info,"Vasileos Georgiou A’ 2 Syntagma Square, Athens 10564 Greece","['37.9754703', '23.73454145']",no_info,no_info
id_892,['Dinner'],"47 Skaanegatan, Stockholm 116 37 Sweden","['59.3118405', '18.0750633']",no_info,no_info
id_6419,['Dinner'],"Carrer Roger de Lluria, 41, 08009 Barcelona Spain","['41.392634', '2.1693717']",no_info,no_info
id_2401,"['Breakfast', 'Lunch', 'Dinner']","H-1061 Budapest, Liszt Ferenc tér 9, Budapest Hungary","['47.5036302', '19.0638188']",no_info,no_info
id_1642,['Dinner'],"Occamstr. 11, 80802 Munich, Bavaria Germany","['48.1622466', '11.5894493']",1579.0,702.0
id_4250,['Dinner'],"Piazza dei Condottieri, 6 Sin El Fil,, Rome Italy","['41.8877812', '12.5355019']",no_info,no_info
id_894,no_info,"Ujezd, 422/18, Prague 118 00 Czech Republic","['50.0816138', '14.4047192']",no_info,no_info
id_4337,"['Breakfast', 'Lunch', 'Dinner']","Corsega 230, 08036 Barcelona Spain","['41.3925552', '2.1542459']",no_info,no_info
id_5804,no_info,"Rathausstrasse 13 Alexanderplatz, 10178 Berlin Germany","['52.522719', '13.4121474']",1228.0,175.0
id_1324,['Dinner'],"Schützenstrasse 54, 12165 Berlin Germany","['52.4550679', '13.3251386']",no_info,no_info
id_2639,no_info,"109 Columbia Road, London E2 7RL England","['51.5303464', '-0.0682481']",2558.0,512.0
id_1092,"['Lunch', 'Dinner']","Thessalonikis 170, Athens Greece","['37.9683645', '23.7088451']",no_info,no_info
id_991,"['Lunch', 'Dinner']","Rua do Bonfim 134 140, Porto 4300-066 Portugal","['41.1490033', '-8.5972363']",no_info,no_info
id_659,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_837,no_info,"48C Matthæusgade, Copenhagen 1620 Denmark","['55.670703', '12.546836']",no_info,no_info
id_700,"['Lunch', 'Breakfast', 'Brunch']","chemin Neuf 4 Quartier des Eaux-Vives, Geneva 1207 Switzerland","['46.2022448', '6.161962']",no_info,no_info
id_12171,"['Lunch', 'Dinner']","76 Chancery Lane, London WC2A 1AA England","['51.5179641', '-0.1138663']",no_info,no_info
id_1633,no_info,"Luisenstr. 19, 10117 Berlin Germany","['52.5216169', '13.3794133']",2193.0,439.0
id_6890,no_info,"Plaza de Segovia Nueva 1, 28005 Madrid Spain","['40.4133459', '-3.7077095']",no_info,no_info
id_11324,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_545,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_794,no_info,"Majakovskeho 9, Bratislava 811 04 Slovakia","['48.1543931', '17.0913423']",no_info,no_info
id_6066,['Dinner'],"36 rue Mathis Metro Crimee, 75019 Paris France","['48.89198355', '2.37598435']",no_info,no_info
id_161,"['Lunch', 'Dinner', 'Drinks']","Largo Rafael Bordalo Pinheiro, Lisbon 1200-369 Portugal","['38.7116077', '-9.1417156']",3509.0,877.0
id_6768,"['Lunch', 'Dinner']","Verdi, 40, 08012 Barcelona Spain","['41.4041914', '2.1565949']",no_info,no_info
id_2041,"['Lunch', 'Drinks', 'Breakfast', 'Dinner', 'Brunch']","Baross utca 8., Budapest 1085 Hungary","['47.4896061', '19.0698954']",no_info,no_info
id_2659,"['Lunch', 'Dinner']","Planegger Str. 13, 81241 Munich, Bavaria Germany","['48.1450617', '11.4588483']",no_info,no_info
id_792,no_info,"Rua Sao Joao da Praca 3, Lisbon 1100-517 Portugal","['38.71037', '-9.1296137']",1316.0,175.0
id_6082,"['Lunch', 'Dinner', 'Late Night']","27 rue de Rocroy, 75010 Paris France","['48.8809705', '2.3510856']",no_info,no_info
id_38,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","Straszewskiego 28, Krakow 31-113 Poland","['50.0615215', '19.931667']",661.0,147.0
id_1164,no_info,"Lenaustr. 10, 12047 Berlin Germany","['52.4900821', '13.4270586']",702.0,526.0
id_7375,no_info,"P0 Maritimo de la BArceloneta, 37-39, 08003 Barcelona Spain","['41.38214775', '2.18616485']",no_info,no_info
id_1559,no_info,"Schimmelstrasse 2, Zurich 8003 Switzerland","['47.3699135', '8.5257646']",2203.0,734.0
id_2107,"['Lunch', 'Dinner', 'Brunch']","463 Westferry Road E14 3 An, London E14 3AN England","['51.4873464', '-0.0136037']",no_info,no_info
id_396,no_info,"Zgoda 3, Warsaw 02-972 Poland","['52.2326065', '21.0139322']",1316.0,439.0
id_1103,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_822,"['Lunch', 'Dinner']","Westermuehlstr. 32, 80469 Munich, Bavaria Germany","['48.1270028', '11.5718276']",no_info,no_info
id_1954,"['Lunch', 'Dinner', 'Breakfast']","An der unteren Alten Donau 159 bei Navis; Grosse Bucht Strasse 1, Vienna 1220 Austria","['48.22247825', '16.43676935']",no_info,no_info
id_2664,no_info,"35 rue Saint Georges, 69005 Lyon France","['45.7580685', '4.8252834']",no_info,no_info
id_10669,no_info,"12 rue des Precheurs, 75001 Paris France","['48.8620838', '2.3487642']",no_info,no_info
id_473,no_info,"Meritullintori, Helsinki 00170 Finland","['60.1692172', '24.9583732']",no_info,no_info
id_15197,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3868,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Provenca 366, 08037 Barcelona Spain","['41.3997024', '2.1682673']",1468.0,734.0
id_169,no_info,"Via Volturno 39/41 Vicino Stazione Termini, 00185 Rome Italy","['43.35063395', '11.40502635']",4038.0,734.0
id_2183,"['Lunch', 'Dinner']","Nagytetenyi ut 37, Budapest 1222 Hungary","['47.4066985', '19.0169441']",no_info,no_info
id_5068,"['Lunch', 'Brunch', 'Breakfast']","Via Toscana 24/26, 00187 Rome Italy","['40.4599224', '17.2560413']",no_info,no_info
id_7419,no_info,"Calle Congosto 27, 28031 Madrid Spain","['40.3729479', '-3.6191486']",no_info,no_info
id_1785,"['Lunch', 'Dinner']","Tibarg 34, 22459 Hamburg Germany","['53.6204016', '9.952062']",no_info,no_info
id_12098,"['Lunch', 'Late Night']","90 Wallis Road Main Yard, London E9 5LN England","['51.544354', '-0.0229352']",no_info,no_info
id_2096,no_info,"Avenida Conde de Valbom 18D, Lisbon 1050-068 Portugal","['38.73614595', '-9.14949605']",no_info,no_info
id_144,no_info,"Via in Arcione 115, 00187 Rome Italy","['41.9021741', '12.4856399']",2807.0,1754.0
id_194,"['Breakfast', 'Lunch', 'Brunch', 'Late Night', 'Drinks']","ul. Marii Konopnickiej 28, Krakow 30-302 Poland","['50.0448248', '19.9354776']",no_info,no_info
id_12248,"['Dinner', 'Lunch', 'Late Night', 'Drinks']","31 rue M Andree Lagroua Weill Halle, 75013 Paris France","['48.829383', '2.379083']",no_info,no_info
id_9307,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_13992,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_397,no_info,"Nowy Swiat 38, Warsaw 00-363 Poland","['52.2341619', '21.0192245']",574.0,191.0
id_29,"['Lunch', 'Dinner']","20 Merrion Street Upper, Dublin D02 XH98 Ireland","['53.3383733', '-6.2532002']",6492.0,3246.0
id_5145,"['Lunch', 'Dinner']","32 avenue de la Republique, 75011 Paris France","['48.8656861', '2.3714539']",no_info,no_info
id_3755,no_info,"12 Stoney Street Borough Market, London SE1 9AD England","['51.5056918', '-0.091606']",4092.0,2046.0
id_5258,['Lunch'],"Calle Modesto Lafuente 59, 28003 Madrid Spain","['40.4442353', '-3.6958965']",no_info,no_info
id_4886,"['Drinks', 'Lunch', 'Dinner']","Calle Tajos Altos 12, 28053 Madrid Spain","['40.39508', '-3.66672']",2193.0,877.0
id_2651,no_info,"179 rue Saint Jacques, 75005 Paris France","['48.8454963', '2.3426985']",1316.0,702.0
id_1368,"['Breakfast', 'Drinks', 'Lunch', 'Brunch']","8 Aungier Street, Dublin D2 Ireland","['53.3409377', '-6.2653467']",877.0,263.0
id_8758,"['Breakfast', 'Lunch', 'Dinner']","7 rue Cardinet, 75017 Paris France","['48.8815653', '2.3016799']",no_info,no_info
id_8692,no_info,"61 avenue de la Motte Picquet, 75015 Paris France","['48.8494929', '2.2989151']",no_info,no_info
id_756,"['Lunch', 'Dinner', 'Late Night']","Vitezna 530/11, Prague 11000 Czech Republic","['50.0811084', '14.4058327']",no_info,no_info
id_9197,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_544,"['Lunch', 'Dinner', 'Brunch', 'Drinks']","Michalska 19 Iron Gate Hotel & Suites, Prague 11000 Czech Republic","['50.0856583', '14.4198056']",1754.0,877.0
id_171,no_info,"22 Wexford St Dublin 2, Dublin D2 Ireland","['53.336482', '-6.265743']",2018.0,614.0
id_1121,['Breakfast'],"Rybna, 10 Astoria Hotel, Prague Czech Republic","['50.088895', '14.426167']",no_info,no_info
id_10698,"['Lunch', 'Breakfast', 'Dinner', 'Brunch']","27 rue des Petits Champs, 75001 Paris France","['48.8665811', '2.3371671']",no_info,no_info
id_11453,no_info,"112 boulevard de Belleville, 75020 Paris France","['48.8710875', '2.3785373']",no_info,no_info
id_66,"['Lunch', 'Dinner', 'Brunch', 'Late Night']","Dozsa Gyoergy ut 72, Budapest 1071 Hungary","['47.508816', '19.082977']",2203.0,1689.0
id_1076,['Lunch'],"Bunscha 73 B, Krakow 30-392 Poland","['50.0078191', '19.8816104']",1148.0,191.0
id_5414,"['Lunch', 'Dinner']","26 rue Berthollet, 75005 Paris France","['48.8385475', '2.3454996']",no_info,no_info
id_947,"['Dinner', 'Breakfast', 'Lunch', 'Late Night', 'Drinks']","Calle Balmes 396 Ferrocarriles Putxet, 08022 Barcelona Spain","['41.4059217', '2.1392434']",no_info,no_info
id_1486,"['Lunch', 'Dinner', 'Late Night']","20 rue de Bellechasse, 75007 Paris France","['48.8589628', '2.3233589']",no_info,no_info
id_1476,['Dinner'],"Reichenberger Str. 120, 10999 Berlin Germany","['52.4951894', '13.4324715']",3070.0,877.0
id_9211,"['Dinner', 'Late Night']","15 rue Princesse, 75006 Paris France","['48.8520408', '2.3346139']",no_info,no_info
id_569,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","Fisketorvet Shoppingcenter, Copenhagen Denmark","['55.6628128', '12.5623633']",1101.0,514.0
id_3121,"['Lunch', 'Dinner', 'Late Night']","6 Dray Walk Brick Lane, Ely's Yard, The Old Truman Brewery, London E1 6NJ England","['51.52098875', '-0.07242665']",no_info,no_info
id_133,"['Lunch', 'Dinner', 'Late Night']","Via Borgo di Sopra 21/23 Cesano di Roma-Borgo Antico, 00123 Rome Italy","['43.90069625', '10.966943']",no_info,no_info
id_9483,"['Lunch', 'Dinner']","48 rue Dutot, 75015 Paris France","['48.8392728', '2.309183']",no_info,no_info
id_1497,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_4125,no_info,75007 Paris France,"['48.85484285', '2.31156975']",13159.0,6141.0
id_14188,"['Lunch', 'Dinner']","176 Lower Road, London SE16 2UN England","['51.4921803', '-0.0458163']",no_info,no_info
id_455,no_info,"Storgata 13, Oslo 0155 Norway","['59.9135263', '10.7493426']",no_info,no_info
id_317,"['Lunch', 'Dinner', 'Brunch']","Groenland 14, Oslo 0188 Norway","['59.9131065', '10.7610901']",no_info,no_info
id_3018,"['Lunch', 'Dinner']","Calle Isabel Colbrand 18, 28050 Madrid Spain","['40.5106209', '-3.6775343']",no_info,no_info
id_2523,no_info,"Niederbarnimstr. 16, 10247 Berlin Germany","['52.5132412', '13.4585694']",1754.0,439.0
id_5640,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2929,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1100,['Dinner'],"26-32 Upper Rathmines Road, Dublin Ireland","['53.320853', '-6.2651901']",no_info,no_info
id_338,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Late Night', 'Drinks']","Lipowa 4a, Krakow 30-702 Poland","['50.0475686', '19.9600973']",2296.0,383.0
id_2350,"['Dinner', 'Late Night', 'Drinks']","28 rue du Cardinal Lemoine, 75005 Paris France","['48.8479881', '2.3529903']",7895.0,5263.0
id_467,no_info,"Tompa utca 7., Budapest 1094 Hungary","['47.4827256', '19.0695741']",1468.0,294.0
id_1848,no_info,"Wijttenbachstraat 14H Ground Floor, 1093 JB Amsterdam The Netherlands","['52.3600493', '4.9260879']",1101.0,367.0
id_633,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Enhuberstr. 1, 80333 Munich, Bavaria Germany","['48.150607', '11.5654871']",no_info,no_info
id_754,"['Lunch', 'Breakfast', 'Dinner']","4A Abbey Street Upper, Dublin Dublin 1 Ireland","['53.3470894', '-6.268034']",no_info,no_info
id_8368,no_info,"Av. de la Albufera, 1 Bruno Abundez, 28018 Madrid Spain","['40.38387665', '-3.63043795']",no_info,no_info
id_5780,no_info,"Carrer Roger de Lluria, 49, 08009 Barcelona Spain","['41.3929992', '2.1688501']",no_info,no_info
id_2708,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","29 boulevard de Grenelle, 75015 Paris France","['48.852669', '2.290952']",no_info,no_info
id_1291,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1466,"['Late Night', 'Drinks']","Passeig Del Born 13, 08003 Barcelona Spain","['41.3846371', '2.1825883']",965.0,439.0
id_3862,['Breakfast'],"12-30 Strand, London England","['51.5138147', '-0.1111839']",no_info,no_info
id_9434,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2596,['Lunch'],"An der Alster gegenuber Gurlittstr., Hamburg Germany","['53.55808945', '10.0077695']",no_info,no_info
id_5008,no_info,"Manfred-von-Richthofen-Str. 18, 12101 Berlin Germany","['52.483225', '13.3818386']",no_info,no_info
id_6274,"['Lunch', 'Dinner']","65 boulevard Malesherbes, 75008 Paris France","['48.8763789', '2.3175503']",no_info,no_info
id_2960,['Dinner'],"Rua Dom Luis I 36 Santos, Lisbon 1200-152 Portugal","['38.70757275', '-9.1489799']",no_info,no_info
id_1583,no_info,"ul. Jana Kasprowicza 56, Warsaw 01-871 Poland","['52.2833482', '20.9469057']",no_info,no_info
id_2481,"['Breakfast', 'Lunch', 'Dinner']","place Louis Armand Hall 1 de la Gare de Lyon, 75012 Paris France","['48.8443038', '2.3743773']",no_info,no_info
id_4904,"['Dinner', 'Lunch']","Via Giovanni Giolitti 189, 00185 Rome Italy","['41.8979311', '12.504493']",no_info,no_info
id_1005,"['Dinner', 'Late Night', 'Drinks']","Chaussee de Boondael 489, Ixelles, Brussels 1050 Belgium","['50.8151844', '4.3899607']",2193.0,1316.0
id_2816,"['Lunch', 'Dinner', 'Late Night']","Via Giovanni Vitelleschi, 44-46-48, 00193 Rome Italy","['41.9048958', '12.4614748']",no_info,no_info
id_8734,"['Lunch', 'Dinner']","Calle Edgar Neville, 2, Madrid Spain","['40.4468231', '-3.6969728']",no_info,no_info
id_2843,"['Breakfast', 'Lunch', 'Dinner']","Avenida Afonso III Nº 70B, Lisbon 1900-048 Portugal","['38.7261392', '-9.1187094']",no_info,no_info
id_6622,"['Lunch', 'Dinner']","Marina 66, 08005 Barcelona Spain","['41.3921276', '2.1910297']",no_info,no_info
id_1705,no_info,"Place Jules Guesde, 69007 Lyon France","['45.7471954', '4.8379506']",no_info,no_info
id_3934,"['Dinner', 'Lunch']","Danckelmannstr. 49, 14059 Berlin Germany","['52.5148838', '13.2911023']",no_info,no_info
id_1295,"['Lunch', 'Dinner']","Largo Povoa de Varzim 4480, Porto 4150-622 Portugal","['41.1508629', '-8.6541621']",no_info,no_info
id_980,['Dinner'],"Adolph-Schoenfelder-Str. 67, 22083 Hamburg Germany","['53.5792695', '10.031671']",no_info,no_info
id_1071,no_info,"Rua Alexandre Herculano, Loja 15A, Lisbon 1250-096 Portugal","['38.7229584', '-9.1486904']",2193.0,877.0
id_1777,"['Lunch', 'Dinner']","Fonthill Road Liffey Valley Shopping Centre, Dublin 22 Ireland","['53.35121235', '-6.39109135']",1228.0,263.0
id_4828,"['Breakfast', 'Lunch']","Piazza delle Muse 13, 00197 Rome Italy","['41.9306822', '12.489857']",no_info,no_info
id_3939,"['Lunch', 'Dinner']","43 Blandford Street, London W1U 7HF England","['51.5182112', '-0.1544124']",no_info,no_info
id_535,no_info,"Boulevard du Triomphe 34A VUB, Arsenal, Auderghem, Brussels 1160 Belgium","['50.8230882', '4.39663275']",1491.0,1140.0
id_251,"['Lunch', 'Dinner', 'Late Night']","Comercio 27, 08003 Barcelona Spain","['41.384996', '2.184321']",2193.0,1316.0
id_12504,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1126,['Drinks'],"7 Place Saint Paul, 69005 Lyon France","['45.7659063', '4.8276765']",no_info,no_info
id_14726,"['Breakfast', 'Lunch']","54 Blandford St, Marylebone Corner of Chiltern Street, London W1U 7HZ England","['51.5184677', '-0.1544383']",no_info,no_info
id_8415,"['Lunch', 'Dinner']","78 B avenue Marceau Radisson Blu Champs Elysees, 75008 Paris France","['48.8720366', '2.2970452']",7018.0,4386.0
id_50,"['Breakfast', 'Lunch', 'Brunch']","De Clercqstraat 34H, 1052 NG Amsterdam The Netherlands","['52.3713475', '4.8712632']",1028.0,587.0
id_6663,"['Lunch', 'Dinner']","96 rue du chemin Vert, 75011 Paris France","['48.8610215', '2.3814245']",no_info,no_info
id_13640,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3666,"['Lunch', 'Dinner']","Konevova, 1691/116, Prague Czech Republic","['50.0902357', '14.4688017']",no_info,no_info
id_1023,"['Breakfast', 'Lunch', 'Brunch', 'Drinks']","Hegedus Gyula u. 89/b Near by the tube station: Dòzsa György road and Lehel Square and Arpad bridge., Budapest 1137 Hungary","['47.522881', '19.058999']",no_info,no_info
id_2840,no_info,"Piazza Sant'Alessandro 3, 20123 Milan Italy","['45.4606474', '9.1864609']",702.0,439.0
id_2104,['Dinner'],"Basler Str. 66, 81476 Munich, Bavaria Germany","['48.091536', '11.4901652']",no_info,no_info
id_589,"['Breakfast', 'Lunch']","Beselerstrasse 27 Beselerstraße 27, 22607 Hamburg Germany","['53.5648337', '9.8801808']",no_info,no_info
id_1220,"['Dinner', 'Lunch']","Plantage Kerklaan 32hs, 1018 TC Amsterdam The Netherlands","['52.3660839', '4.9117223']",no_info,no_info
id_5052,no_info,"Bankside House 107-112 Leadenhall Street Bankside House, London EC3A 4AF England","['51.50997345', '-0.08962245']",2937.0,1909.0
id_4754,no_info,"Calle Antonio Lopez 140, 28026 Madrid Spain","['40.3908869', '-3.7031777']",no_info,no_info
id_13610,no_info,"244-246 Hendon Way, London NW4 3NL England","['51.5821687', '-0.2266004']",10231.0,1023.0
id_5982,['Breakfast'],"Kurfuerstendamm 24 Hotel Lindner, 10719 Berlin Germany","['52.5036739', '13.3294456']",no_info,no_info
id_2619,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_64,"['Lunch', 'Dinner']","ul. Szewska 23, Krakow 31-009 Poland","['50.0629974', '19.9342007']",no_info,no_info
id_1866,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_7669,no_info,"31 Leigham Court Road, London SW16 2ND England","['51.4375298', '-0.1261366']",no_info,no_info
id_24,"['Drinks', 'Lunch', 'Dinner', 'Late Night']","ul. Józefa Dietla 60, Krakow 31-039 Poland","['50.0543859', '19.9432126']",2296.0,1435.0
id_7712,no_info,"28 Hammersmith Broadway, London W6 7AB England","['51.49334', '-0.22448']",1330.0,307.0
