Resraurant_id,meals,rest_adress,rest_coord,rub_max,rub_min
id_899,no_info,Zurich Switzerland,"['47.377455', '8.536715']",no_info,no_info
id_13922,"['Lunch', 'Dinner']","122 Westmount Road, London SE9 1UT England","['51.4574535', '0.0594465']",no_info,no_info
id_2666,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_355,no_info,"Huebnerstr. 23, 80637 Munich, Bavaria Germany","['48.1592558', '11.5405444']",1470.0,294.0
id_1093,"['Lunch', 'Dinner', 'Breakfast']","A68, Pathhead, Pathhead EH37 5TX Scotland","['55.8730807', '-2.9800512']",no_info,no_info
id_8745,no_info,"7 Galerie des Varietes, 75002 Paris France","['48.8709475', '2.3414358']",1406.0,791.0
id_574,"['Lunch', 'Dinner']","Altstetterstrasse 145 8048 Zürich, Zurich 8048 Switzerland","['47.3882886', '8.4875256']",no_info,no_info
id_5349,['Dinner'],"Avenida Burgos 119 Bajo, 28050 Madrid Spain","['40.4967292', '-3.666391']",no_info,no_info
id_176,"['Lunch', 'Dinner', 'Brunch', 'Drinks']","Krizovnicka 4, Prague 110 00 Czech Republic","['50.0873505', '14.4152483']",no_info,no_info
id_1613,"['Lunch', 'Dinner']","Götgatan 84, Stockholm 118 62 Sweden","['59.3112248', '18.0744942']",no_info,no_info
id_865,"['Breakfast', 'Lunch', 'Dinner']","Semmelweis utca 2., Budapest 1052 Hungary","['47.4944685', '19.0584293']",7.0,1.0
id_3237,"['Lunch', 'Dinner']","Via Messala Corvino 3, 00175 Rome Italy","['41.8602286', '12.5579326']",no_info,no_info
id_3415,no_info,"Weserstrasse, 12047 Berlin Germany","['52.4883011', '13.4291172']",no_info,no_info
id_678,"['Dinner', 'Late Night', 'Drinks']","Corso Sempione 1 Arco Della Pace, 20145 Milan Italy","['45.47674635', '9.1711023']",no_info,no_info
id_3911,no_info,"Calle de La Virgen de Nuria 25, 28027 Madrid Spain","['40.4372742', '-3.650668']",no_info,no_info
id_5516,no_info,"Gran de Sant Andreu 152 Sant Andreu de Palomar, 08030 Barcelona Spain","['41.4321783', '2.1895895']",no_info,no_info
id_6787,no_info,"Calle Ali Bei, 69- 71, 08013 Barcelona Spain","['41.3938658', '2.1808342']",no_info,no_info
id_3972,['Drinks'],"Charles Bridge, Prague Czech Republic","['50.0866557', '14.4101755']",no_info,no_info
id_5656,no_info,"4 Canvey Street, London SE1 9AN England","['51.5058383', '-0.0989687']",1837.0,735.0
id_1606,['Lunch'],"18 Nikolajgade St, Copenhagen Denmark","['55.6781892', '12.5823463']",no_info,no_info
id_4840,no_info,"Via Flaminia 46, 00196 Rome Italy","['41.912969', '12.4755791']",1318.0,439.0
id_112,no_info,"Deichtorstrasse 2, 20095 Hamburg Germany","['53.5464107', '10.0064955']",1318.0,703.0
id_5315,no_info,"Via Massaciuccoli 11, 00199 Rome Italy","['41.9246567', '12.5153182']",2636.0,879.0
id_1698,no_info,"ul. Puławska 2 Plac Unii, Warsaw 02-566 Poland","['52.212709', '21.0205453']",no_info,no_info
id_677,"['Breakfast', 'Lunch']","Pikku Satamakatu 3-5 00160, Helsinki 00160 Finland","['60.1656706', '24.9672017']",no_info,no_info
id_244,"['Lunch', 'Dinner', 'Late Night']","Šporkova 5 Praha 1, Prague 118 00 Czech Republic","['50.0876289', '14.3978335']",no_info,no_info
id_2319,"['Lunch', 'Dinner', 'Drinks']","Tyn 2/640, Prague 110 00 Czech Republic","[[], []]",40.0,10.0
id_1736,"['Lunch', 'Dinner', 'Late Night']","36 boulevard des Batignolles, 75017 Paris France","['48.8830238', '2.3236718']",no_info,no_info
id_2399,['Dinner'],"98 Luntmakargatan, Stockholm 113 51 Sweden","['59.3441901', '18.0572667']",no_info,no_info
id_13976,no_info,"113 rue du Dessous des Berges, 75013 Paris France","['48.8293081', '2.3719655']",no_info,no_info
id_2670,['Lunch'],"Kastanienallee 24 Prenzlauer Berg, 10435 Berlin Germany","['52.5376951', '13.4084503']",no_info,no_info
id_2337,"['Dinner', 'Late Night', 'Drinks']","Via Francesco Brioschi 7 zona Navigli Milano, 20136 Milan Italy","['45.4469681', '9.1805067']",no_info,no_info
id_6452,no_info,"Paeso Garcia Faria N31, 08005 Barcelona Spain","['41.4016033', '2.2108727']",no_info,no_info
id_1345,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_4177,no_info,"Suedwestkorso 63, 12161 Berlin Germany","['52.4730319', '13.3218864']",no_info,no_info
id_1300,no_info,"Passeig del Born, 27-29, 08003 Barcelona Spain","['41.3853792', '2.1830053']",1757.0,703.0
id_429,no_info,"102 cours Lafayette Halles Paul Bocuse, 69003 Lyon France","['45.7632706', '4.8505215']",no_info,no_info
id_1329,"['Lunch', 'Dinner', 'Brunch']","116 Knightsbridge, London SW1X 7PJ England","['51.5018158', '-0.1624739']",no_info,no_info
id_861,"['Lunch', 'Dinner']","Via Varrone 7/a, 00193 Rome Italy","['41.9064869', '12.4603845']",no_info,no_info
id_320,no_info,"Billrothstrasse 17, Vienna 1190 Austria","['48.2347059', '16.3506611']",2866.0,2278.0
id_12191,no_info,"87 Muswell Hill Broadway, London N10 3HA England","['51.5901387', '-0.1442893']",3077.0,1539.0
id_911,"['Breakfast', 'Lunch']","29 Parkgate Street, Dublin Ireland","['53.3481744', '-6.293834']",no_info,no_info
id_1393,['Dinner'],"Rua da Atalaia 53, Lisbon 1200-037 Portugal","['38.7121129', '-9.1450315']",no_info,no_info
id_5179,"['Lunch', 'Dinner']","95 Rue Lemercier, 75017 Paris France","['48.8890284', '2.3193061']",no_info,no_info
id_7602,"['Breakfast', 'Lunch', 'Dinner', 'Brunch']","Calle de Julian Camarillo 32, 28037 Madrid Spain","['40.4361216', '-3.6235099']",no_info,no_info
id_392,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3626,"['Lunch', 'Dinner', 'Late Night']","Carrer Allada Vermell 11, 08003 Barcelona Spain","['41.387001', '2.1810899']",no_info,no_info
id_3947,no_info,"Muntaner, 55, 08011 Barcelona Spain","['41.3861153', '2.1597499']",no_info,no_info
id_12790,no_info,"17A Percy Street, London W1T 1DU England","['51.518536', '-0.132767']",no_info,no_info
id_5257,no_info,"Via Rinuccini, 1, Milan Italy","['45.4961416', '9.2176548']",no_info,no_info
id_1796,no_info,"Rantzausgade 58B, Copenhagen 2100 Denmark","['55.6878304', '12.5463958']",no_info,no_info
id_1268,no_info,"Calle Virgen del Portillo 7 Lateral Del Parque Calero, 28027 Madrid Spain","['40.4357435', '-3.654805']",2636.0,879.0
id_143,"['Lunch', 'Dinner', 'Late Night']","17 Camden St, Dublin Dublin 2 Ireland","['53.3354918', '-6.2648407']",no_info,no_info
id_3321,"['Breakfast', 'Brunch', 'Lunch']","72 Lancaster Road Portobello-Notting Hill, London W11 1QR England","['51.5177014', '-0.2060532']",no_info,no_info
id_194,"['Lunch', 'Dinner', 'Breakfast', 'Drinks']","rue des Bains, Geneva 1205 Switzerland","['46.1986301', '6.1371173']",no_info,no_info
id_7969,no_info,"Calle Almansa 89, 28040 Madrid Spain","['40.4492634', '-3.7119986']",no_info,no_info
id_4226,no_info,"Corso Giuseppe Garibaldi 68, 20121 Milan Italy","['45.4762109', '9.1841474']",no_info,no_info
id_5959,no_info,"Verdi 21-23, 08012 Barcelona Spain","['41.4036116', '2.1570487']",1029.0,514.0
id_156,"['Lunch', 'Dinner']","Avenida do Brasil n. 454, Porto 4150-153 Portugal","['41.1562252', '-8.6809258']",4393.0,1494.0
id_424,"['Breakfast', 'Lunch', 'Dinner']","Ul. Zwolenska 81/3, Warsaw 04-761 Poland","['52.2024749', '21.152894']",no_info,no_info
id_3046,"['Lunch', 'Dinner']","Viale Monza 26, 20127 Milan Italy","['45.4901167', '9.2181162']",no_info,no_info
id_5834,no_info,"Passeig Reina Elisenda de Montcada, 10, 08034 Barcelona Spain","['41.3996525', '2.1203532']",no_info,no_info
id_5468,"['Breakfast', 'Lunch', 'Brunch']","24 rue de Charonne, 75011 Paris France","['48.8530261', '2.3750026']",no_info,no_info
id_6885,no_info,"Consell de Cent, 410, 08009 Barcelona Spain","['41.3968744', '2.1737506']",no_info,no_info
id_822,"['Lunch', 'Dinner', 'Breakfast']","231 rue Marcel Merieux, 69007 Lyon France","['45.7306505', '4.8302203']",no_info,no_info
id_646,"['Lunch', 'Dinner']","Olesinska 2, Warsaw 00-001 Poland","['52.2045202', '21.0206045']",no_info,no_info
id_7711,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_10,"['Dinner', 'Late Night', 'Drinks']","Annankatu 22, Helsinki 00100 Finland","['60.1666876', '24.9369437']",no_info,no_info
id_25,"['Lunch', 'Dinner', 'Late Night']","Kaerntner Ring 9 7th floor, Grand Hotel Wien, Vienna 1010 Austria","['48.2020241', '16.3723119']",10719.0,3954.0
id_10231,no_info,"168 boulevard Diderot, 75012 Paris France","['48.8478829', '2.3927903']",3075.0,1318.0
id_4834,"['Dinner', 'Late Night']","Paseo Habana 105, 28036 Madrid Spain","['40.4588601', '-3.6820533']",no_info,no_info
id_951,['Brunch'],"9-11 Ippokratous, Athens 106 79 Greece","['37.9816519', '23.7331727']",1318.0,615.0
id_13871,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_6999,"['Dinner', 'Drinks']","Av. Diagonal 208 Sant Cugat del Vallès, 08172 Barcelona Spain","['41.394674', '2.1516493']",no_info,no_info
id_1198,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_13633,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1275,"['Lunch', 'Dinner']","Skouze 3 Plateia Agias Eirinis, Athens 106 81 Greece","['37.9773643', '23.7285784']",no_info,no_info
id_793,no_info,"Pieskowa Skała 4 Pieskowa Skala Castle, Suloszowa 32-045 Poland","['50.2442173', '19.7799478']",no_info,no_info
id_695,"['Lunch', 'Dinner']","Kis Saletrom utca 2, Budapest 1085 Hungary","['47.4918516', '19.0703479']",no_info,no_info
id_1667,"['Lunch', 'Dinner']","Holbergsgade 17, Copenhagen 1057 Denmark","['55.6785776', '12.5898999']",7350.0,1837.0
id_2052,"['Drinks', 'Lunch', 'Dinner']","Jászai Mari ter 2., Budapest 1055 Hungary","['47.5126678', '19.048083']",no_info,no_info
id_1506,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1930,"['Breakfast', 'Drinks', 'Lunch', 'Dinner']","Plaza de Santa Barbara 10 Hotel Petit Palace Santa Bárbara, 28004 Madrid Spain","['40.4264374', '-3.6963395']",5272.0,1757.0
id_7164,"['Lunch', 'Dinner']","106C Finchley Road, London NW3 5JJ England","['51.5460391', '-0.178294']",no_info,no_info
id_3351,"['Lunch', 'Dinner']","Na Pankraci 1727 86 Prague 4, Prague 14000 Czech Republic","['50.0511586', '14.4391031']",no_info,no_info
id_1732,"['Dinner', 'Lunch']","Franz-Josefs-Kai 49, Vienna 1010 Austria","['48.2155988', '16.3718453']",no_info,no_info
id_173,"['Lunch', 'Dinner', 'Late Night']","Rua das Gaveas 69 Bairro Alto, Lisbon 1200-206 Portugal","['38.7120905', '-9.1434871']",no_info,no_info
id_4717,"['Lunch', 'Dinner']","Calle Camarena 326, 28047 Madrid Spain","['40.3852235', '-3.7584506']",no_info,no_info
id_11585,no_info,"27 rue du Colisee, 75008 Paris France","['48.8712197', '2.3090338']",2131.0,1029.0
id_1164,no_info,"Lavery Avenue Unit 43 Park West Enterprise Centre, Dublin Ireland","['53.3337851', '-6.3672015']",no_info,no_info
id_983,no_info,"Nedre Akershus festning, Oslo 15 Norway","['59.907586', '10.7370841']",no_info,no_info
id_6997,"['Lunch', 'Dinner']","1 D'Arblay Street, London W1F 8DG England","['51.5149469', '-0.1352817']",no_info,no_info
id_15,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","Calle Planeta 3 Esquina con Avda. General 24, 28042 Madrid Spain","['40.4706317', '-3.5806867']",no_info,no_info
id_19,"['Lunch', 'Dinner', 'Late Night']","ul. Slawkowska 26, Krakow 31-014 Poland","['50.0649979', '19.9381929']",2303.0,480.0
id_713,"['Lunch', 'Dinner']","Speisinger Strasse 201, Vienna 1230 Austria","['48.154615', '16.2713967']",no_info,no_info
id_1463,"['Lunch', 'Dinner']","154 cours Tolstoi, 69100 Villeurbanne France","['45.7603898', '4.8864087']",no_info,no_info
id_12290,"['Lunch', 'Dinner', 'Late Night']","61 rue des Martyrs, 75009 Paris France","['48.8810111', '2.3398573']",no_info,no_info
id_1924,no_info,"Sokolovska 282/250, Prague Czech Republic","['50.1079258', '14.4924601']",no_info,no_info
id_4398,"['Dinner', 'Lunch', 'Late Night']","21 The Green, Ealing W5 5DA England","['51.5107407', '-0.3052565']",2257.0,615.0
id_679,"['Breakfast', 'Lunch']","Seefeldstrasse 19 / Holbeinstrasse, Zurich 8008 Switzerland","['47.3641278', '8.5492057']",no_info,no_info
id_10144,no_info,"47 rue de Belleville, 75019 Paris France","['48.8731135', '2.3807876']",no_info,no_info
id_3645,"['Breakfast', 'Lunch', 'Dinner']","Corso di Porta Ticinese 60, 20123 Milan Italy","['45.455669', '9.1805056']",no_info,no_info
id_12843,"['Lunch', 'Dinner']","14 rue des Lombards, 75004 Paris France","['48.8592619', '2.349702']",no_info,no_info
id_8350,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2101,"['Lunch', 'Dinner']","Buitenveldertselaan 28, 1081 AA Amsterdam The Netherlands","['52.3314895', '4.8682587']",no_info,no_info
id_4310,['Dinner'],"Viale Tito Labieno 108-110, 00174 Rome Italy","['41.8514811', '12.5646136']",no_info,no_info
id_5422,['Dinner'],"Via Giovanni Bellezza 16, 20136 Milan Italy","['45.4487107', '9.1951836']",no_info,no_info
id_1300,"['Dinner', 'Lunch']","rue Dr-Alfred-Vincent 13 ce Restaurant a Fremé, Geneva 1201 Switzerland","['46.2099195', '6.148666']",no_info,no_info
id_4064,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Calle Azcona 46, 28028 Madrid Spain","['40.4347275', '-3.6682732']",6151.0,3515.0
id_13134,no_info,"avenue Albert 1er de Monaco, 75116 Paris France","['48.8606278', '2.2901599']",no_info,no_info
id_263,"['Lunch', 'Dinner']","5A Air Street, London W1J 0AD England","['51.5097213', '-0.1361624']",6155.0,4103.0
id_2114,no_info,"Largo Domenico de Dominicis 4, 00159 Rome Italy","['41.9024939', '12.5355282']",3515.0,1757.0
id_2527,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_15688,['Dinner'],"2F Dyne Road, London NW6 7XB England","['51.5443539', '-0.201721']",no_info,no_info
id_1346,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2634,"['Lunch', 'Dinner']","Altheimer Eck 12, 80331 Munich, Bavaria Germany","['48.1375124', '11.5701448']",no_info,no_info
id_6224,no_info,"Buchwaldzeile 49, 14089 Berlin Germany","['52.4845182', '13.1816056']",no_info,no_info
id_6655,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1518,['Lunch'],"Chaussee de Wavre 1820, Auderghem, Brussels 1160 Belgium","['50.8142847', '4.4339489']",2197.0,879.0
id_12013,"['Dinner', 'Lunch']","Maida Vale Plaza Parade London Marriott Hotel Maida Vale, London NW6 5RP England","['51.5355553', '-0.1900823']",no_info,no_info
id_2085,"['Breakfast', 'Brunch']","Ehrengutstr. 9, 80469 Munich, Bavaria Germany","['48.1213734', '11.5599386']",no_info,no_info
id_6810,"['Lunch', 'Dinner', 'Breakfast', 'Brunch', 'Drinks']","21 rue Quentin Bauchart, 75008 Paris France","['48.8705797', '2.301603']",no_info,no_info
id_2119,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_12331,"['Breakfast', 'Lunch', 'Dinner']","Unit G13 13 Harbour Exchange Square Canary Wharf, London E14 9GE England","['51.4992341', '-0.0142547']",615.0,410.0
id_3549,"['Late Night', 'Drinks']","Piazza Buenos Aires, 00198 Rome Italy","['41.9181602', '12.5002457']",no_info,no_info
id_1763,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_847,no_info,"Terraços do Carmo, Lisbon 1200-092 Portugal","['38.7109663', '-9.1395705']",3515.0,879.0
id_291,no_info,"Vicolo delle Vacche 9, 00186 Rome Italy","['41.8997084', '12.4705052']",3969.0,1470.0
id_2553,no_info,"Rua Saraiva de Carvalho, Lisbon 1250-243 Portugal","['38.7180005', '-9.1587802']",no_info,no_info
id_2478,no_info,"Hasselbrookstr. 1, 22089 Hamburg Germany","['53.5618011', '10.0372386']",no_info,no_info
id_1840,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2065,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1437,"['Lunch', 'Dinner', 'Late Night']","Calle Guzman El Bueno 55, 28015 Madrid Spain","['40.4349239', '-3.7133119']",3075.0,1318.0
id_2178,no_info,"Szász Károly, Budapest Hungary","['47.5108209', '19.0324899']",no_info,no_info
id_7183,no_info,"Paseo Potosi, 2 Central Commercial La Maquinista, 08030 Barcelona Spain","['41.440843', '2.198482']",no_info,no_info
id_3042,"['Breakfast', 'Lunch', 'Dinner']","224 Merton High Street, London SW19 1AU England","['51.4157177', '-0.1916252']",no_info,no_info
id_4253,"['Lunch', 'Dinner']","67 rue de Lancry, 75010 Paris France","['48.8728371', '2.3634326']",no_info,no_info
id_305,"['Lunch', 'Dinner']","Sandakerveien 22, Oslo 0473 Norway","['59.9341615', '10.7612159']",no_info,no_info
id_6428,"['Lunch', 'Dinner']","Calle Luis de La Mata 18, 28042 Madrid Spain","['40.4530417', '-3.6131927']",no_info,no_info
id_602,"['Breakfast', 'Lunch', 'Dinner', 'Late Night']","place du Cirque 3, Geneva 1204 Switzerland","['46.2015465', '6.1399896']",no_info,no_info
id_9772,['Dinner'],"23 avenue du Maine, 75015 Paris France","['48.8432788', '2.3208608']",no_info,no_info
id_13273,"['Lunch', 'Dinner']","77 rue de Mouzaia, 75019 Paris France","['48.8804002', '2.3978478']",no_info,no_info
id_2278,['Dinner'],"Tangstedter Landstr. 38, 22415 Hamburg Germany","['53.6484039', '10.0162911']",no_info,no_info
id_6122,no_info,"123 Mount Street, London W1K 3NP England","['51.510094', '-0.1482986']",5129.0,3077.0
id_8321,"['Lunch', 'Dinner']","25, Avenue Claude Vellefaux, Paris France","['48.8759483', '2.3700717']",no_info,no_info
id_8020,"['Dinner', 'Lunch']","Calle Doctor Esquerdo 170, 28007 Madrid Spain","['40.4026328', '-3.67401']",no_info,no_info
id_474,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_266,"['Lunch', 'Dinner']","50 boulevard des Brotteaux, 69006 Lyon France","['45.765792', '4.8567302']",4393.0,1757.0
id_3712,"['Lunch', 'Dinner']","101 Uxbridge Road, London W7 3ST England","['51.5088717', '-0.3357818']",no_info,no_info
id_6652,no_info,"Calle Canonge Pibernat 14, 08028 Barcelona Spain","['41.3762012', '2.129489']",no_info,no_info
id_13099,"['Lunch', 'Dinner', 'Drinks']","Westfield Stratford City Montfichet Road at Westfield Stratford City, Stratford City E20 1ET England","['51.54326965', '-0.0064853']",no_info,no_info
id_1973,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1882,"['Late Night', 'Drinks', 'Lunch', 'Dinner']","Aleja Jana Pawla II 45A/56 Located at the intersection of Jana Pawła and Nowolipki, Warsaw 01-008 Poland","['52.69089745', '22.0539049']",230.0,77.0
id_1447,"['Lunch', 'Dinner']","Via Fratelli Bozzi 14, 20153 Milan Italy","['45.4749402', '9.1135229']",3778.0,1582.0
id_534,no_info,"Rue de Liberte, Luxembourg City Luxembourg","['49.6037739', '6.1308444']",no_info,no_info
id_4044,no_info,"Via Pietro Gaggia 3, 20139 Milan Italy","['45.4378511', '9.2309505']",17573.0,1318.0
id_7447,"['Breakfast', 'Brunch', 'Lunch']","2A Great Titchfield Street, London W1W 8BB England","['51.5160038', '-0.1393008']",no_info,no_info
id_1479,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_3008,no_info,"Buiten Brouwersstraat 19H, 1013 GJ Amsterdam The Netherlands","['52.3806884', '4.8913147']",1494.0,439.0
id_3166,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_8365,"['Lunch', 'Dinner', 'Brunch']","1 Canada Square, London E14 5AX England","['51.5042826', '-0.0194472']",2572.0,1911.0
id_14012,['Dinner'],"6 Sunnyhill Road, London SW16 2UH England","['51.4305388', '-0.1289739']",1539.0,1026.0
id_4026,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","2 Westow Hill, London SE19 1RX England","['51.4196306', '-0.0828837']",no_info,no_info
id_692,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5053,"['Breakfast', 'Lunch', 'Brunch']","78 Chepstow Road, London W2 5BE England","['51.5172998', '-0.195578']",no_info,no_info
id_7139,no_info,"232-238 Bishopsgate, London EC2M 4QD England","['51.5188008', '-0.079209']",3748.0,3381.0
id_1960,no_info,"Vigadó tér 3., Budapest 1054 Hungary","['47.4961124', '19.0485622']",2162.0,360.0
id_6403,"['Lunch', 'Breakfast', 'Dinner', 'Late Night', 'Drinks']","Carrer de Luis Antunez, 7 Carrer de Luis Antunez con Riera de San Miquel, 08006 Barcelona Spain","['41.3984119', '2.1554302']",no_info,no_info
id_1000,"['Lunch', 'Dinner']","Helsinginkatu 28, Helsinki 00530 Finland","['60.1863119', '24.9479253']",no_info,no_info
id_1266,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_10451,"['Lunch', 'Dinner']","6 rue Dupetit Thouars, 75003 Paris France","['48.8648863', '2.3632548']",no_info,no_info
id_3358,no_info,"Pacovska 961/7, Prague Czech Republic","['50.0456428', '14.4421458']",no_info,no_info
id_5279,no_info,"C/ Aragon, 600, 08018 Barcelona Spain","['56.06574185', '60.9751473']",no_info,no_info
id_406,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","Calle de Don Ramon de la Cruz 101, 28006 Madrid Spain","['40.4286334', '-3.6724925']",no_info,no_info
id_10507,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_2041,"['Lunch', 'Dinner', 'Late Night', 'Drinks']","89 Westbourne Park Road Bayswater, London W2 5QH England","['51.5191678', '-0.1953798']",2425.0,1911.0
id_1923,no_info,"214 avenue Jean Jaures, 69007 Lyon France","['45.7350948', '4.835475']",no_info,no_info
id_105,"['Lunch', 'Dinner', 'Drinks', 'Late Night']","Jakubska 744/4, Prague 110 00 Czech Republic","['50.0880419', '14.4250891']",1318.0,176.0
id_2533,['Dinner'],"Piaristengasse 41, Vienna 1080 Austria","['48.2098112', '16.3503252']",no_info,no_info
id_3455,['Dinner'],"Dresdener Str. 114, 10179 Berlin Germany","['52.504661', '13.4145839']",no_info,no_info
id_1790,no_info,"Ottakringer Strasse 35, Vienna 1160 Austria","['48.2144537', '16.3350958']",no_info,no_info
id_4408,"['Breakfast', 'Lunch', 'Dinner']","Carrer Sicilia, 346, 08025 Barcelona Spain","['41.4038943', '2.1706795']",no_info,no_info
id_1009,"['Lunch', 'Dinner']","Praterstrasse 16, Vienna 1020 Austria","['48.2133195', '16.3822637']",no_info,no_info
id_1159,"['Dinner', 'Drinks']","1 rue Terme, 69001 Lyon France","['45.7696667', '4.8312799']",no_info,no_info
id_113,"['Breakfast', 'Lunch', 'Dinner', 'Brunch', 'Drinks']","Londýnská 473/22, Prague 120 00 Czech Republic","['50.0723281', '14.4350983']",no_info,no_info
id_8637,no_info,"24 rue de Tilsitt, 75017 Paris France","['48.8753086', '2.2942835']",no_info,no_info
id_9814,"['Lunch', 'Dinner']","17 rue de Maubeuge, 75009 Paris France","['48.8777676', '2.3434762']",no_info,no_info
id_9431,no_info,"98 boulevard Diderot, 75012 Paris France","['48.8469786', '2.3849146']",no_info,no_info
id_8651,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_1666,"['Lunch', 'Dinner']","Argentinierstrasse 15 1040, Vienna, Vienna 1040 Austria","['48.1962262', '16.3725779']",no_info,no_info
id_1978,"['Breakfast', 'Lunch', 'Dinner']","Calle Illescas 57, 28024 Madrid Spain","['40.3957995', '-3.7642067']",no_info,no_info
id_428,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
id_5562,"['Dinner', 'Lunch']","16, Carrer del Dr. Rizal, 08006 Barcelona Spain","['41.397643', '2.1557107']",no_info,no_info
id_9991,['Dinner'],"153 Queens Road, London SE15 2ND England","['51.4735368', '-0.0571012']",no_info,no_info
id_757,['Dinner'],"Weststrasse 146, Zurich 8003 Switzerland","['47.373451', '8.5189702']",5155.0,1903.0
id_216,no_info,"Tylovo namesti 699/1 Metro I.P.Pavlova, Prague 120 00 Czech Republic","['50.0741621', '14.4321672']",2900.0,879.0
id_4407,"['Breakfast', 'Lunch', 'Dinner']","120 rue de Rennes, 75006 Paris France","['48.8471401', '2.3267299']",no_info,no_info
id_8914,"['Dinner', 'Lunch']","92 avenue de Versailles, 75016 Paris France","['48.8451111', '2.2711112']",no_info,no_info
id_3927,['Dinner'],"Calle Lagasca 74, 28001 Madrid Spain","['40.4285521', '-3.6847676']",no_info,no_info
id_6311,"['Breakfast', 'Lunch', 'Brunch']","Gran Via De Las Cortes Catalanas 300, 08004 Barcelona Spain","['41.3722743', '2.1460796']",no_info,no_info
id_11903,no_info,"10 rue Dauphine 75006, 75006 Paris France","['48.8558034', '2.3400769']",no_info,no_info
id_1173,"['Lunch', 'Dinner']","Werdenfelsstr. 70, 81377 Munich, Bavaria Germany","['48.1077436', '11.5077888']",no_info,no_info
id_1839,"['Lunch', 'Dinner']","126 rue Sebastien Gryphe, 69007 Lyon France","['45.7482292', '4.8390866']",no_info,no_info
id_9662,['BreakfastBrunchLunchDinner Breakfast  Brunch  Lunch  Dinner '],no_info,"['70.0732779', '24.26608125']",no_info,no_info
